Log file open, 01/15/23 20:41:37
[2023.01.16-03.36.41:806][174]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.16-03.36.41:864][174]LogUObjectHash: Compacting FUObjectHashTables data took   1.16ms
[2023.01.16-03.36.41:886][174]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.01.16-03.36.41:907][174]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2023.01.16-03.36.42:851][252]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2023.01.16-03.36.44:075][252]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.16-03.36.44:125][252]LogUObjectGlobals: Force Deleting 1 Package(s):
	Asset Name: /Game/Background/BLACK_Mat.BLACK_Mat
	Asset Type: Material
[2023.01.16-03.36.44:396][252]LogUObjectHash: Compacting FUObjectHashTables data took   1.11ms
[2023.01.16-03.36.44:419][252]LogUObjectHash: Compacting FUObjectHashTables data took   1.44ms
[2023.01.16-03.36.44:439][252]LogUObjectHash: Compacting FUObjectHashTables data took   0.79ms
[2023.01.16-03.37.09:207][ 78]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.37.09:207][ 78]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.37.09:207][ 78]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_5
[2023.01.16-03.37.09:207][ 78]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_5
[2023.01.16-03.37.11:318][291]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.37.11:319][291]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.37.11:320][291]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_6
[2023.01.16-03.37.11:320][291]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_6
[2023.01.16-03.37.35:773][593]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2023.01.16-03.37.36:691][593]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.16-03.37.36:744][593]LogUObjectGlobals: Force Deleting 2 Package(s):
	Asset Name: /Game/Background/BLACK_Sprite1.BLACK_Sprite1
	Asset Type: PaperSprite
	Asset Name: /Game/Background/BLACK_Sprite.BLACK_Sprite
	Asset Type: PaperSprite
[2023.01.16-03.37.37:011][593]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.01.16-03.37.37:034][593]LogUObjectHash: Compacting FUObjectHashTables data took   1.09ms
[2023.01.16-03.37.37:055][593]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2023.01.16-03.37.48:383][696]Cmd: DELETE
[2023.01.16-03.37.48:395][696]Cmd: ACTOR DELETE
[2023.01.16-03.37.48:433][696]LogEditorActor: Deleted Actor: PaperSpriteActor
[2023.01.16-03.37.48:503][696]LogNavigationDirtyArea: Warning: Skipping dirty area creation because of empty bounds (object: PaperSpriteComponent /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_6.RenderComponent, from: Remove from navoctree)
[2023.01.16-03.37.48:530][696]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.01.16-03.37.48:534][696]LogEditorActor: Deleted 1 Actors (0.113 secs)
[2023.01.16-03.37.55:775][489]LogViewport: Scene viewport resized to 815x697, mode Windowed.
[2023.01.16-03.37.55:798][490]LogViewport: Scene viewport resized to 696x697, mode Windowed.
[2023.01.16-03.37.55:823][491]LogViewport: Scene viewport resized to 687x697, mode Windowed.
[2023.01.16-03.37.57:674][665]LogSlate: Window 'Extract sprites' being destroyed
[2023.01.16-03.38.30:838][ 71]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-03.38.30:843][ 71]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.16-03.38.30:843][ 71]PIE: New page: PIE session: NewMap (Jan 15, 2023, 3:38:30 PM)
[2023.01.16-03.38.30:843][ 71]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.38.30:845][ 71]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002151s)
[2023.01.16-03.38.30:845][ 71]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/NewMap.NewMap to /Game/Levels/UEDPIE_0_NewMap.NewMap (0.002175s)
[2023.01.16-03.38.30:845][ 71]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-03.38.30:845][ 71]LogAIModule: Creating AISystem for world NewMap
[2023.01.16-03.38.30:846][ 71]LogPlayLevel: PIE: World Init took: (0.000679s)
[2023.01.16-03.38.30:867][ 71]LogUObjectHash: Compacting FUObjectHashTables data took   1.07ms
[2023.01.16-03.38.30:870][ 71]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2023.01.16-03.38.30:870][ 71]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-03.38.30:870][ 71]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-03.38.30:870][ 71]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-03.38.30:870][ 71]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-03.38.30:870][ 71]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-03.38.30:870][ 71]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-03.38.30:870][ 71]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-03.38.30:870][ 71]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-03.38.30:870][ 71]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-03.38.30:871][ 71]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-03.38.30:871][ 71]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-03.38.30:873][ 71]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-03.38.30:888][ 71]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (HyperX Virtual Surround Sound)
[2023.01.16-03.38.30:888][ 71]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-03.38.30:888][ 71]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-03.38.30:888][ 71]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-03.38.30:889][ 71]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=9
[2023.01.16-03.38.30:889][ 71]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=9
[2023.01.16-03.38.30:890][ 71]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=9
[2023.01.16-03.38.30:890][ 71]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=9
[2023.01.16-03.38.30:890][ 71]LogInit: FAudioDevice initialized.
[2023.01.16-03.38.30:890][ 71]LogAudio: Display: Audio Device (ID: 9) registered with world 'NewMap'.
[2023.01.16-03.38.30:894][ 71]LogLoad: Game class is 'GameModeBase'
[2023.01.16-03.38.30:895][ 71]LogWorld: Bringing World /Game/Levels/UEDPIE_0_NewMap.NewMap up for play (max tick rate 0) at 2023.01.15-21.38.30
[2023.01.16-03.38.30:895][ 71]LogWorld: Bringing up level for play took: 0.000708
[2023.01.16-03.38.30:896][ 71]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2023.01.16-03.38.30:897][ 71]PIE: Server logged in
[2023.01.16-03.38.30:898][ 71]PIE: Play in editor total start time 0.055 seconds.
[2023.01.16-03.38.44:120][613]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.38.44:121][613]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.38.44:121][613]LogWorld: UWorld::CleanupWorld for NewMap, bSessionEnded=true, bCleanupResources=true
[2023.01.16-03.38.44:121][613]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.38.44:124][613]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-03.38.44:129][613]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.38.44:150][613]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.38.44:150][613]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2023.01.16-03.38.44:152][613]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2023.01.16-03.38.44:157][613]LogUObjectHash: Compacting FUObjectHashTables data took   1.03ms
[2023.01.16-03.38.44:217][616]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2023.01.16-03.38.46:480][883]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-03.38.46:485][883]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.16-03.38.46:485][883]PIE: New page: PIE session: NewMap (Jan 15, 2023, 3:38:46 PM)
[2023.01.16-03.38.46:520][883]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.38.46:523][883]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002345s)
[2023.01.16-03.38.46:523][883]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/NewMap.NewMap to /Game/Levels/UEDPIE_0_NewMap.NewMap (0.002378s)
[2023.01.16-03.38.46:523][883]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-03.38.46:523][883]LogAIModule: Creating AISystem for world NewMap
[2023.01.16-03.38.46:523][883]LogPlayLevel: PIE: World Init took: (0.000682s)
[2023.01.16-03.38.46:546][883]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.01.16-03.38.46:548][883]LogAudio: Display: Creating Audio Device:                 Id: 10, Scope: Unique, Realtime: True
[2023.01.16-03.38.46:548][883]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-03.38.46:548][883]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-03.38.46:549][883]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-03.38.46:549][883]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-03.38.46:549][883]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-03.38.46:549][883]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-03.38.46:549][883]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-03.38.46:549][883]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-03.38.46:549][883]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-03.38.46:549][883]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-03.38.46:549][883]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-03.38.46:551][883]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-03.38.46:566][883]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (HyperX Virtual Surround Sound)
[2023.01.16-03.38.46:566][883]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-03.38.46:566][883]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-03.38.46:566][883]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-03.38.46:567][883]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=10
[2023.01.16-03.38.46:567][883]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=10
[2023.01.16-03.38.46:568][883]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=10
[2023.01.16-03.38.46:568][883]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=10
[2023.01.16-03.38.46:568][883]LogInit: FAudioDevice initialized.
[2023.01.16-03.38.46:568][883]LogAudio: Display: Audio Device (ID: 10) registered with world 'NewMap'.
[2023.01.16-03.38.46:571][883]LogLoad: Game class is 'GameModeBase'
[2023.01.16-03.38.46:572][883]LogWorld: Bringing World /Game/Levels/UEDPIE_0_NewMap.NewMap up for play (max tick rate 0) at 2023.01.15-21.38.46
[2023.01.16-03.38.46:572][883]LogWorld: Bringing up level for play took: 0.000704
[2023.01.16-03.38.46:573][883]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.01.16-03.38.46:574][883]PIE: Server logged in
[2023.01.16-03.38.46:574][883]PIE: Play in editor total start time 0.089 seconds.
[2023.01.16-03.39.03:892][945]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.39.03:892][945]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_NewMap
[2023.01.16-03.39.03:892][945]LogWorld: UWorld::CleanupWorld for NewMap, bSessionEnded=true, bCleanupResources=true
[2023.01.16-03.39.03:893][945]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.39.03:896][945]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-03.39.03:901][945]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-03.39.03:921][945]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-03.39.03:922][945]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.01.16-03.39.03:923][945]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.01.16-03.39.03:929][945]LogUObjectHash: Compacting FUObjectHashTables data took   1.13ms
[2023.01.16-03.39.03:956][946]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2023.01.16-03.39.47:769][425]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.01.16-03.39.49:213][425]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.16-03.39.49:242][425]LogUObjectHash: Compacting FUObjectHashTables data took   1.08ms
[2023.01.16-03.39.49:266][425]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.01.16-03.39.49:288][425]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.01.16-03.40.06:968][593]LogInterchangeEngine: [Pending] Importing
[2023.01.16-03.40.06:971][593]LogInterchangeImport: Display: Auto-detected grayscale, image changed to G8
[2023.01.16-03.40.06:974][594]LogTexture: Display: Building textures: /Game/Background/BLACK.BLACK (BGRA8, 812x419 x1x1x1) (Required Memory Estimate: 9.039406 MB), EncodeSpeed: Fast
[2023.01.16-03.40.06:984][594]LogInterchangeEngine: [Pending] Importing
[2023.01.16-03.40.07:306][594]LogInterchangeEngine: [Success] Import Done
[2023.01.16-03.40.07:349][595]LogInterchangeEngine: [Success] Import Done
[2023.01.16-03.40.16:602][169]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.40.16:603][169]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.40.16:603][169]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_7
[2023.01.16-03.40.16:603][169]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_7
[2023.01.16-03.40.17:452][263]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.40.17:452][263]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite
[2023.01.16-03.40.17:453][263]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_8
[2023.01.16-03.40.17:453][263]LogActorFactory: Actor Factory spawned PaperSprite /Game/Background/BLACK_Sprite.BLACK_Sprite as actor: PaperSpriteActor /Game/Levels/NewMap.NewMap:PersistentLevel.PaperSpriteActor_8
[2023.01.16-03.40.19:543][508]Cmd: TRANSACTION UNDO
[2023.01.16-03.40.19:543][508]LogEditorTransaction: Undo Create Actors
[2023.01.16-03.40.25:398][ 45]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2023.01.16-03.40.26:278][ 45]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.16-03.40.26:307][ 45]LogUObjectHash: Compacting FUObjectHashTables data took   1.08ms
[2023.01.16-03.40.26:329][ 45]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2023.01.16-03.40.26:350][ 45]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.01.16-03.42.00:930][667]LogAssetEditorSubsystem: Opening Asset editor for Texture2D /Game/Background/BLACK.BLACK
[2023.01.16-03.42.01:050][667]LogViewport: Scene viewport resized to 1424x898, mode Windowed.
[2023.01.16-03.42.08:875][451]LogTexture: Display: Building textures: /Game/Background/BLACK.BLACK (G8, 812x419 x1x1x1) (Required Memory Estimate: 7.74154 MB), EncodeSpeed: Fast
[2023.01.16-03.42.10:943][668]LogTexture: Display: Building textures: /Game/Background/BLACK.BLACK (BGRA8, 812x419 x1x1x1) (Required Memory Estimate: 9.039406 MB), EncodeSpeed: Fast
[2023.01.16-03.42.14:999][101]LogFileHelpers: InternalPromptForCheckoutAndSave started...
